developer,day,MODIFY
vision - fmassa - 2016-11-10 17:36:45+01:00,51,0
vision - fmassa - 2016-11-10 17:36:45+01:00,52,0
vision - fmassa - 2016-11-10 17:36:45+01:00,53,0
vision - fmassa - 2016-11-10 17:36:45+01:00,54,0
vision - fmassa - 2016-11-10 17:36:45+01:00,55,0
vision - fmassa - 2016-11-10 17:36:45+01:00,56,0
vision - fmassa - 2016-11-10 17:36:45+01:00,57,0
vision - fmassa - 2016-11-10 17:36:45+01:00,58,0
vision - fmassa - 2016-11-10 17:36:45+01:00,59,0
vision - fmassa - 2016-11-10 17:36:45+01:00,60,0
vision - fmassa - 2016-11-10 17:36:45+01:00,61,0
vision - fmassa - 2016-11-10 17:36:45+01:00,62,0
vision - fmassa - 2016-11-10 17:36:45+01:00,63,0
vision - fmassa - 2016-11-10 17:36:45+01:00,64,0
vision - fmassa - 2016-11-10 17:36:45+01:00,65,0
vision - fmassa - 2016-11-10 17:36:45+01:00,66,0
vision - fmassa - 2016-11-10 17:36:45+01:00,67,0
vision - fmassa - 2016-11-10 17:36:45+01:00,68,0
vision - fmassa - 2016-11-10 17:36:45+01:00,69,0
vision - fmassa - 2016-11-10 17:36:45+01:00,70,0
vision - fmassa - 2016-11-10 17:36:45+01:00,71,0
vision - fmassa - 2016-11-10 17:36:45+01:00,72,0
vision - fmassa - 2016-11-10 17:36:45+01:00,73,0
vision - fmassa - 2016-11-10 17:36:45+01:00,74,0
vision - fmassa - 2016-11-10 17:36:45+01:00,75,0
vision - fmassa - 2016-11-10 17:36:45+01:00,76,0
vision - fmassa - 2016-11-10 17:36:45+01:00,77,0
vision - fmassa - 2016-11-10 17:36:45+01:00,78,0
vision - fmassa - 2016-11-10 17:36:45+01:00,79,0
vision - fmassa - 2016-11-10 17:36:45+01:00,80,0
vision - fmassa - 2016-11-10 17:36:45+01:00,81,0
vision - fmassa - 2016-11-10 17:36:45+01:00,82,0
vision - fmassa - 2016-11-10 17:36:45+01:00,83,0
vision - fmassa - 2016-11-10 17:36:45+01:00,84,0
vision - fmassa - 2016-11-10 17:36:45+01:00,85,0
vision - fmassa - 2016-11-10 17:36:45+01:00,86,0
vision - fmassa - 2016-11-10 17:36:45+01:00,87,0
vision - fmassa - 2016-11-10 17:36:45+01:00,88,0
vision - fmassa - 2016-11-10 17:36:45+01:00,89,0
vision - fmassa - 2016-11-10 17:36:45+01:00,90,0
vision - fmassa - 2016-11-10 17:36:45+01:00,91,0
vision - fmassa - 2016-11-10 17:36:45+01:00,92,0
vision - fmassa - 2016-11-10 17:36:45+01:00,93,0
vision - fmassa - 2016-11-10 17:36:45+01:00,94,0
vision - fmassa - 2016-11-10 17:36:45+01:00,95,0
vision - fmassa - 2016-11-10 17:36:45+01:00,96,0
vision - fmassa - 2016-11-10 17:36:45+01:00,97,0
vision - fmassa - 2016-11-10 17:36:45+01:00,98,0
vision - fmassa - 2016-11-10 17:36:45+01:00,99,0
vision - fmassa - 2016-11-10 17:36:45+01:00,100,0
vision - fmassa - 2016-11-10 17:36:45+01:00,101,0
vision - fmassa - 2016-11-10 17:36:45+01:00,102,0
vision - fmassa - 2016-11-10 17:36:45+01:00,103,0
vision - fmassa - 2016-11-10 17:36:45+01:00,104,0
vision - fmassa - 2016-11-10 17:36:45+01:00,105,0
vision - fmassa - 2016-11-10 17:36:45+01:00,106,0
vision - fmassa - 2016-11-10 17:36:45+01:00,107,0
vision - fmassa - 2016-11-10 17:36:45+01:00,108,0
vision - fmassa - 2016-11-10 17:36:45+01:00,109,0
vision - fmassa - 2016-11-10 17:36:45+01:00,110,0
vision - fmassa - 2016-11-10 17:36:45+01:00,111,0
vision - fmassa - 2016-11-10 17:36:45+01:00,112,0
vision - fmassa - 2016-11-10 17:36:45+01:00,113,0
vision - fmassa - 2016-11-10 17:36:45+01:00,114,0
vision - fmassa - 2016-11-10 17:36:45+01:00,115,0
vision - fmassa - 2016-11-10 17:36:45+01:00,116,0
vision - fmassa - 2016-11-10 17:36:45+01:00,117,0
vision - fmassa - 2016-11-10 17:36:45+01:00,118,0
vision - fmassa - 2016-11-10 17:36:45+01:00,119,0
vision - fmassa - 2016-11-10 17:36:45+01:00,120,0
vision - fmassa - 2016-11-10 17:36:45+01:00,121,0
vision - fmassa - 2016-11-10 17:36:45+01:00,122,0
vision - fmassa - 2016-11-10 17:36:45+01:00,123,0
vision - fmassa - 2016-11-10 17:36:45+01:00,124,0
vision - fmassa - 2016-11-10 17:36:45+01:00,125,0
vision - fmassa - 2016-11-10 17:36:45+01:00,126,0
vision - fmassa - 2016-11-10 17:36:45+01:00,127,0
vision - fmassa - 2016-11-10 17:36:45+01:00,128,0
vision - fmassa - 2016-11-10 17:36:45+01:00,129,0
vision - fmassa - 2016-11-10 17:36:45+01:00,130,0
vision - fmassa - 2016-11-10 17:36:45+01:00,131,0
vision - fmassa - 2016-11-10 17:36:45+01:00,132,0
vision - fmassa - 2016-11-10 17:36:45+01:00,133,0
vision - fmassa - 2016-11-10 17:36:45+01:00,134,0
vision - fmassa - 2016-11-10 17:36:45+01:00,135,0
vision - fmassa - 2016-11-10 17:36:45+01:00,136,0
vision - fmassa - 2016-11-10 17:36:45+01:00,137,0
vision - fmassa - 2016-11-10 17:36:45+01:00,138,0
vision - fmassa - 2016-11-10 17:36:45+01:00,139,0
vision - fmassa - 2016-11-10 17:36:45+01:00,140,0
vision - fmassa - 2016-11-10 17:36:45+01:00,141,0
vision - fmassa - 2016-11-10 17:36:45+01:00,142,0
vision - fmassa - 2016-11-10 17:36:45+01:00,143,0
vision - fmassa - 2016-11-10 17:36:45+01:00,144,0
vision - fmassa - 2016-11-10 17:36:45+01:00,145,0
vision - fmassa - 2016-11-10 17:36:45+01:00,146,0
vision - fmassa - 2016-11-10 17:36:45+01:00,147,0
vision - fmassa - 2016-11-10 17:36:45+01:00,148,0
vision - fmassa - 2016-11-10 17:36:45+01:00,149,0
vision - fmassa - 2016-11-10 17:36:45+01:00,150,0
vision - fmassa - 2016-11-10 17:36:45+01:00,151,0
vision - fmassa - 2016-11-10 17:36:45+01:00,152,0
vision - fmassa - 2016-11-10 17:36:45+01:00,153,0
vision - fmassa - 2016-11-10 17:36:45+01:00,154,0
vision - fmassa - 2016-11-10 17:36:45+01:00,155,0
vision - fmassa - 2016-11-10 17:36:45+01:00,156,0
vision - fmassa - 2016-11-10 17:36:45+01:00,157,0
vision - fmassa - 2016-11-10 17:36:45+01:00,158,0
vision - fmassa - 2016-11-10 17:36:45+01:00,159,0
vision - fmassa - 2016-11-10 17:36:45+01:00,160,0
vision - fmassa - 2016-11-10 17:36:45+01:00,161,0
vision - fmassa - 2016-11-10 17:36:45+01:00,162,0
vision - fmassa - 2016-11-10 17:36:45+01:00,163,0
vision - fmassa - 2016-11-10 17:36:45+01:00,164,0
vision - fmassa - 2016-11-10 17:36:45+01:00,165,0
vision - fmassa - 2016-11-10 17:36:45+01:00,166,0
vision - fmassa - 2016-11-10 17:36:45+01:00,167,0
vision - fmassa - 2016-11-10 17:36:45+01:00,168,0
vision - fmassa - 2016-11-10 17:36:45+01:00,169,0
vision - fmassa - 2016-11-10 17:36:45+01:00,170,0
vision - fmassa - 2016-11-10 17:36:45+01:00,171,0
vision - fmassa - 2016-11-10 17:36:45+01:00,172,0
vision - fmassa - 2016-11-10 17:36:45+01:00,173,0
vision - fmassa - 2016-11-10 17:36:45+01:00,174,0
vision - fmassa - 2016-11-10 17:36:45+01:00,175,0
vision - fmassa - 2016-11-10 17:36:45+01:00,176,0
vision - fmassa - 2016-11-10 17:36:45+01:00,177,0
vision - fmassa - 2016-11-10 17:36:45+01:00,178,0
vision - fmassa - 2016-11-10 17:36:45+01:00,179,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,0,1
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,1,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,2,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,3,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,4,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,5,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,6,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,7,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,8,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,9,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,10,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,11,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,12,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,13,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,14,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,15,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,16,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,17,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,18,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,19,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,20,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,21,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,22,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,23,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,24,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,25,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,26,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,27,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,28,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,29,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,30,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,31,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,32,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,33,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,34,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,35,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,36,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,37,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,38,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,39,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,40,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,41,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,42,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,43,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,44,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,45,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,46,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,47,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,48,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,49,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,50,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,51,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,52,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,53,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,54,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,55,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,56,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,57,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,58,1
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,59,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,60,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,61,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,62,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,63,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,64,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,65,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,66,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,67,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,68,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,69,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,70,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,71,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,72,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,73,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,74,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,75,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,76,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,77,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,78,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,79,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,80,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,81,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,82,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,83,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,84,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,85,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,86,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,87,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,88,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,89,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,90,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,91,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,92,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,93,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,94,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,95,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,96,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,97,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,98,0
vision - Maratyszcza - 2016-12-14 14:38:12-05:00,99,0
